_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
399429	2018	Independent Study on Multi-Cultural Design Environments	Summer	2018	Independent Study	200048	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
398314	2017	Independent Study on Multi-Cultural Design Environments	Summer	2017	Independent Study	200048	Advanced Studies, Methods, and Propedeutics	Harvard Graduate School of Design
40177	1997	Independent Thesis in Satisfaction of Degree MArch	Spring	1997	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
59009	2005	Independent Thesis in Satisfaction of Degree MArch	Spring	2005	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
52829	2002	Independent Thesis in Satisfaction of Degree MArch	Spring	2002	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
61783	2019	Independent Thesis in Satisfaction of Degree MArch	Spring	2019	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
71727	1998	Independent Thesis in Satisfaction of Degree MArch	Spring	1998	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
72366	2016	Independent Thesis in Satisfaction of Degree MArch	Spring	2016	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
84036	2017.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2017	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
103338	2002	Independent Thesis in Satisfaction of Degree MArch	Spring	2002	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
113548	2008	Independent Thesis in Satisfaction of Degree MArch	Spring	2008	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
145288	2009.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2009	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
125581	2004	Independent Thesis in Satisfaction of Degree MArch	Spring	2004	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
128114	2015.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2015	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
208799	2002.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2002	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
215982	2014	Independent Thesis in Satisfaction of Degree MArch	Spring	2014	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
209091	2015	Independent Thesis in Satisfaction of Degree MArch	Spring	2015	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
223769	2012	Independent Thesis in Satisfaction of Degree MArch	Spring	2012	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
226576	1996	Independent Thesis in Satisfaction of Degree MArch	Spring	1996	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
221889	2010	Independent Thesis in Satisfaction of Degree MArch	Spring	2010	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
209597	1995.5	Independent Thesis in Satisfaction of Degree MArch	Fall	1995	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
226346	2000	Independent Thesis in Satisfaction of Degree Master in Architecture	Spring	2000	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
235958	2007.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2007	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
172190	1999	Independent Thesis in Satisfaction of the Degree Master in Architecture	Spring	1999	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
178998	2010.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2010	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
174236	2000.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2000	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
171683	2007.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2007	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
192546	2008	Independent Thesis in Satisfaction of Degree MArch	Spring	2008	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
173611	1994.5	Independent Thesis in Satisfaction of Degree MArch	Fall	1994	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
185376	1995	Independent Thesis in Satisfaction of Degree MArch	Spring	1995	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
192091	1997.5	Independent Thesis in Satisfaction of Degree MArch	Fall	1997	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
182445	2011	Independent Thesis in Satisfaction of Degree MArch	Spring	2011	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
258369	1999.5	Independent Thesis in Satisfaction of the Degree Masters in Architecture	Fall	1999	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
258240	2001	Independent Thesis in Satisfaction of Degree MArch	Spring	2001	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
272122	2018	Independent Thesis in Satisfaction of Degree MArch	Spring	2018	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
274855	2006.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2006	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
242238	2009	Independent Thesis in Satisfaction of Degree MArch	Spring	2009	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
270833	2001	Independent Thesis in Satisfaction of Degree MArch	Spring	2001	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
287518	2003	Independent Thesis in Satisfaction of Degree MArch	Spring	2003	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
300922	2006	Independent Thesis in Satisfaction of Degree MArch	Spring	2006	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
284391	2007	Independent Thesis in Satisfaction of Degree MArch	Spring	2007	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
279954	2005.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2005	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
285580	2011.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2011	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
283092	2004.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2004	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
329999	1999	Independent Thesis in Satisfaction of the Degree Master in Architecture	Spring	1999	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
332621	2006	Independent Thesis in Satisfaction of Degree MArch	Spring	2006	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
337488	2008.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2008	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
350583	2000	Independent Thesis in Satisfaction of Degree Master in Architecture	Spring	2000	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
350751	2012.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2012	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
352546	1998.5	Independent Design Thesis in Satisfaction of the Degree Master in Architecture	Fall	1998	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
338176	2016.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2016	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
349757	2017	Independent Thesis in Satisfaction of Degree MArch	Spring	2017	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
341440	2013	Independent Thesis in Satisfaction of Degree MArch	Spring	2013	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
357670	2013.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2013	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
376046	2007	Independent Thesis in Satisfaction of Degree MArch	Spring	2007	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
379463	2014.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2014	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
388124	2001.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2001	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
388434	1996.5	Independent Thesis in Satisfaction of Degree MArch	Fall	1996	Independent Study	200050	Advanced Studies, Methods, and Propedeutics	Architecture
396719	2003.5	Independent Thesis in Satisfaction of Degree MArch	Fall	2003	Advanced Research Seminar	200050	Advanced Studies, Methods, and Propedeutics	Architecture
43643	1992	Independent Thesis in Satisfaction of Degree MAUD, MLAUD, or MUP	Spring	1992	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
38477	2012	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2012	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
62069	1995	Independent Thesis in Satisfaction of Degree MAUD, MLAUD, or MUP	Spring	1995	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
65870	2000	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2000	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
80542	2019	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2019	Advanced Research Seminar	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
73686	2010	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2010	Advanced Research Seminar	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
82112	2012	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2012	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
112574	2010	Independent Thesis in Satisfaction of the Degree MAUD, MLAUD, or MUP	Spring	2010	Advanced Research Seminar	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
106432	1998.5	Independent Thesis in Satisfaction of Degree MAUD, MLAUD or MUP	Fall	1998	Independent Study	200051	Advanced Studies, Methods, and Propedeutics	Urban Planning and Design
